month,category1,gender,agegroup,trend_index,season,trend_mean,trend_std,Trend_Sensitivity
2024-02,화장품,남성,40대,79.11784,겨울,83.27062578947368,9.521617710816624,-0.4361428819764617
2024-03,화장품,남성,40대,85.27955,봄,83.27062578947368,9.521617710816624,0.2109855984077332
2024-04,화장품,남성,40대,80.30313,봄,83.27062578947368,9.521617710816624,-0.3116587831606169
2024-05,화장품,남성,40대,87.08763,봄,83.27062578947368,9.521617710816624,0.4008777002452195
2024-06,화장품,남성,40대,73.95936,여름,83.27062578947368,9.521617710816624,-0.9779079639897764
2024-07,화장품,남성,40대,82.32288,여름,83.27062578947368,9.521617710816624,-0.0995362151955586
2024-08,화장품,남성,40대,77.06531,여름,83.27062578947368,9.521617710816624,-0.6517081422439808
2024-09,화장품,남성,40대,72.62966,가을,83.27062578947368,9.521617710816624,-1.1175586032387617
2024-10,화장품,남성,40대,75.55409,가을,83.27062578947368,9.521617710816624,-0.8104227688859681
2024-11,화장품,남성,40대,70.45734,가을,83.27062578947368,9.521617710816624,-1.345704708866614
2024-12,화장품,남성,40대,74.11045,겨울,83.27062578947368,9.521617710816624,-0.9620398620990276
2025-01,화장품,남성,40대,70.59263,겨울,83.27062578947368,9.521617710816624,-1.331495988866618
2023-07,화장품,남성,50대,91.92229,여름,89.16535684210525,6.291236279444661,0.4382180282915887
2023-08,화장품,남성,50대,94.77256,여름,89.16535684210525,6.291236279444661,0.8912720662257027
2023-09,화장품,남성,50대,84.05542,가을,89.16535684210525,6.291236279444661,-0.8122309535251344
2023-10,화장품,남성,50대,97.91736,가을,89.16535684210525,6.291236279444661,1.3911420218773445
2023-11,화장품,남성,50대,100.0,가을,89.16535684210525,6.291236279444661,1.7221802959928156
2023-12,화장품,남성,50대,95.36944,겨울,89.16535684210525,6.291236279444661,0.9861469005965214
2024-01,화장품,남성,50대,94.69646,겨울,89.16535684210525,6.291236279444661,0.8791758745362189
2024-02,화장품,남성,50대,85.49382,겨울,89.16535684210525,6.291236279444661,-0.5835954459541214
2024-03,화장품,남성,50대,91.58852,봄,89.16535684210525,6.291236279444661,0.3851648627173554
2024-04,화장품,남성,50대,86.60319,봄,89.16535684210525,6.291236279444661,-0.4072596749348958
2024-05,화장품,남성,50대,96.01184,봄,89.16535684210525,6.291236279444661,1.0882571968031542
2024-06,화장품,남성,50대,78.8532,여름,89.16535684210525,6.291236279444661,-1.6391304322487672
2024-07,화장품,남성,50대,91.8012,여름,89.16535684210525,6.291236279444661,0.4189706189396865
2024-08,화장품,남성,50대,88.46165,여름,89.16535684210525,6.291236279444661,-0.1118550966531757
2024-09,화장품,남성,50대,84.55397,가을,89.16535684210525,6.291236279444661,-0.7329857975883085
2024-10,화장품,남성,50대,86.23516,가을,89.16535684210525,6.291236279444661,-0.4657585110384559
2024-11,화장품,남성,50대,79.58443,가을,89.16535684210525,6.291236279444661,-1.5229004946784457
2024-12,화장품,남성,50대,81.95493,겨울,89.16535684210525,6.291236279444661,-1.1461065078200698
2025-01,화장품,남성,50대,84.26634,겨울,89.16535684210525,6.291236279444661,-0.7787049515389843
2023-07,화장품,남성,60대,87.71467,여름,92.5977694736842,5.941349396550766,-0.8218839101634187
2023-08,화장품,남성,60대,88.66884,여름,92.5977694736842,5.941349396550766,-0.661285713303637
2023-09,화장품,남성,60대,81.38116,가을,92.5977694736842,5.941349396550766,-1.8878892192733163
2023-10,화장품,남성,60대,94.13197,가을,92.5977694736842,5.941349396550766,0.2582242557905215
2023-11,화장품,남성,60대,98.14733,가을,92.5977694736842,5.941349396550766,0.9340572580258568
2023-12,화장품,남성,60대,95.0468,겨울,92.5977694736842,5.941349396550766,0.4122010612164254
2024-01,화장품,남성,60대,99.29736,겨울,92.5977694736842,5.941349396550766,1.1276210300315306
2024-02,화장품,남성,60대,88.26588,겨울,92.5977694736842,5.941349396550766,-0.7291086897193894
2024-03,화장품,남성,60대,94.46133,봄,92.5977694736842,5.941349396550766,0.3136594739568218
2024-04,화장품,남성,60대,89.20249,봄,92.5977694736842,5.941349396550766,-0.5714660503984721
2024-05,화장품,남성,60대,99.29069,봄,92.5977694736842,5.941349396550766,1.126498389440174
2024-06,화장품,남성,60대,79.73033,여름,92.5977694736842,5.941349396550766,-2.165743607193741
2024-07,화장품,남성,60대,98.7191,여름,92.5977694736842,5.941349396550766,1.0302929718069618
2024-08,화장품,남성,60대,95.88504,여름,92.5977694736842,5.941349396550766,0.5532868557139915
2024-09,화장품,남성,60대,93.16287,가을,92.5977694736842,5.941349396550766,0.0951131617749758
2024-10,화장품,남성,60대,95.22948,가을,92.5977694736842,5.941349396550766,0.4429482850888415
2024-11,화장품,남성,60대,87.11181,가을,92.5977694736842,5.941349396550766,-0.9233524419333194
2024-12,화장품,남성,60대,93.91047,겨울,92.5977694736842,5.941349396550766,0.2209431626892501
2025-01,화장품,남성,60대,100.0,겨울,92.5977694736842,5.941349396550766,1.2458837264499434
2023-07,화장품,여성,10대,82.77083,여름,73.94638789473684,15.825495723483874,0.5576092060211634
2023-08,화장품,여성,10대,100.0,여름,73.94638789473684,15.825495723483874,1.64630622386138
2023-09,화장품,여성,10대,86.17448,가을,73.94638789473684,15.825495723483874,0.7726830374809408
2023-10,화장품,여성,10대,92.9356,가을,73.94638789473684,15.825495723483874,1.1999126243536595
2023-11,화장품,여성,10대,91.3107,가을,73.94638789473684,15.825495723483874,1.097236535819588
2023-12,화장품,여성,10대,95.86983,겨울,73.94638789473684,15.825495723483874,1.3853241938405991
2024-01,화장품,여성,10대,84.90654,겨울,73.94638789473684,15.825495723483874,0.6925629564323285
2024-02,화장품,여성,10대,95.03655,겨울,73.94638789473684,15.825495723483874,1.3326699190829712
2024-03,화장품,여성,10대,63.39259,봄,73.94638789473684,15.825495723483874,-0.6668857695924043
2024-04,화장품,여성,10대,58.22745,봄,73.94638789473684,15.825495723483874,-0.9932666988378188
2024-05,화장품,여성,10대,61.8651,봄,73.94638789473684,15.825495723483874,-0.7634066007050321
2024-06,화장품,여성,10대,59.61991,여름,73.94638789473684,15.825495723483874,-0.9052783018656032
2024-07,화장품,여성,10대,64.42861,여름,73.94638789473684,15.825495723483874,-0.6014205217352626
2024-08,화장품,여성,10대,70.97168,여름,73.94638789473684,15.825495723483874,-0.1879693342131829
2024-09,화장품,여성,10대,63.66966,가을,73.94638789473684,15.825495723483874,-0.6493779452031277
2024-10,화장품,여성,10대,61.70478,가을,73.94638789473684,15.825495723483874,-0.7735370890512578
2024-11,화장품,여성,10대,57.24968,가을,73.94638789473684,15.825495723483874,-1.0550511773201618
2024-12,화장품,여성,10대,58.97641,겨울,73.94638789473684,15.825495723483874,-0.9459405352163784
2025-01,화장품,여성,10대,55.87097,겨울,73.94638789473684,15.825495723483874,-1.1421707231524034
2023-07,화장품,여성,20대,91.22745,여름,77.96325315789473,14.24804731518208,0.930948399362174
2023-08,화장품,여성,20대,100.0,여름,77.96325315789473,14.24804731518208,1.5466503131712583
2023-09,화장품,여성,20대,88.8218,가을,77.96325315789473,14.24804731518208,0.7621077191774124
2023-10,화장품,여성,20대,96.89913,가을,77.96325315789473,14.24804731518208,1.3290155782910722
2023-11,화장품,여성,20대,98.27933,가을,77.96325315789473,14.24804731518208,1.4258849927075532
2023-12,화장품,여성,20대,93.51247,겨울,77.96325315789473,14.24804731518208,1.0913226562307046
2024-01,화장품,여성,20대,85.34715,겨울,77.96325315789473,14.24804731518208,0.5182392140316184
2024-02,화장품,여성,20대,83.07645,겨울,77.96325315789473,14.24804731518208,0.3588700071663065
2024-03,화장품,여성,20대,79.98384,봄,77.96325315789473,14.24804731518208,0.1418150008494306
2024-04,화장품,여성,20대,72.43238,봄,77.96325315789473,14.24804731518208,-0.3881846428177762
2024-05,화장품,여성,20대,74.83042,봄,77.96325315789473,14.24804731518208,-0.2198780709098654
2024-06,화장품,여성,20대,70.36221,여름,77.96325315789473,14.24804731518208,-0.533479640385205
2024-07,화장품,여성,20대,73.33954,여름,77.96325315789473,14.24804731518208,-0.3245155673344729
2024-08,화장품,여성,20대,71.09648,여름,77.96325315789473,14.24804731518208,-0.4819448592494356
2024-09,화장품,여성,20대,64.09603,가을,77.96325315789473,14.24804731518208,-0.9732718351600668
2024-10,화장품,여성,20대,65.4652,가을,77.96325315789473,14.24804731518208,-0.8771765619122674
2024-11,화장품,여성,20대,57.98358,가을,77.96325315789473,14.24804731518208,-1.402274481262094
2024-12,화장품,여성,20대,59.05509,겨울,77.96325315789473,14.24804731518208,-1.3270704918102731
2025-01,화장품,여성,20대,55.49326,겨울,77.96325315789473,14.24804731518208,-1.5770577301460609
2023-07,화장품,여성,30대,92.77621,여름,82.22364368421051,11.814052687356035,0.8932215383704316
2023-08,화장품,여성,30대,96.72691,여름,82.22364368421051,11.814052687356035,1.2276283761042963
2023-09,화장품,여성,30대,88.68173,가을,82.22364368421051,11.814052687356035,0.5466444484965975
2023-10,화장품,여성,30대,97.8545,가을,82.22364368421051,11.814052687356035,1.323073184912945
2023-11,화장품,여성,30대,100.0,가을,82.22364368421051,11.814052687356035,1.5046789434767454
2023-12,화장품,여성,30대,93.92723,겨울,82.22364368421051,11.814052687356035,0.9906495785578489
2024-01,화장품,여성,30대,92.41265,겨울,82.22364368421051,11.814052687356035,0.8624480172408783
2024-02,화장품,여성,30대,84.44764,겨울,82.22364368421051,11.814052687356035,0.1882500759599387
2024-03,화장품,여성,30대,86.807,봄,82.22364368421051,11.814052687356035,0.3879580053587211
2024-04,화장품,여성,30대,80.58149,봄,82.22364368421051,11.814052687356035,-0.1390000305287299
2024-05,화장품,여성,30대,84.16887,봄,82.22364368421051,11.814052687356035,0.1646536008656333
2024-06,화장품,여성,30대,76.46084,여름,82.22364368421051,11.814052687356035,-0.4877922789677532
2024-07,화장품,여성,30대,78.69424,여름,82.22364368421051,11.814052687356035,-0.2987462285476225
2024-08,화장품,여성,30대,74.67657,여름,82.22364368421051,11.814052687356035,-0.6388217391554174
2024-09,화장품,여성,30대,68.6745,가을,82.22364368421051,11.814052687356035,-1.1468667055050008
2024-10,화장품,여성,30대,69.73447,가을,82.22364368421051,11.814052687356035,-1.057145588793338
2024-11,화장품,여성,30대,63.76138,가을,82.22364368421051,11.814052687356035,-1.5627375442442124
2024-12,화장품,여성,30대,66.77765,겨울,82.22364368421051,11.814052687356035,-1.3074254951259494
2025-01,화장품,여성,30대,65.08535,겨울,82.22364368421051,11.814052687356035,-1.450670158475993
2023-07,화장품,여성,40대,92.59891,여름,82.86455210526316,11.492296099521804,0.8470333352394126
2023-08,화장품,여성,40대,97.39976,여름,82.86455210526316,11.492296099521804,1.2647784018845158
2023-09,화장품,여성,40대,90.02262,가을,82.86455210526316,11.492296099521804,0.6228579417680243
2023-10,화장품,여성,40대,100.0,가을,82.86455210526316,11.492296099521804,1.4910378001355056
2023-11,화장품,여성,40대,98.30689,가을,82.86455210526316,11.492296099521804,1.343712149513742
2023-12,화장품,여성,40대,94.40198,겨울,82.86455210526316,11.492296099521804,1.0039271347365395
2024-01,화장품,여성,40대,93.00775,겨울,82.86455210526316,11.492296099521804,0.8826084715271915
2024-02,화장품,여성,40대,84.70355,겨울,82.86455210526316,11.492296099521804,0.1600200585515169
2024-03,화장품,여성,40대,87.94688,봄,82.86455210526316,11.492296099521804,0.4422378131162415
2024-04,화장품,여성,40대,81.10429,봄,82.86455210526316,11.492296099521804,-0.1531688785269287
2024-05,화장품,여성,40대,86.35865,봄,82.86455210526316,11.492296099521804,0.3040382761180535
2024-06,화장품,여성,40대,70.22914,여름,82.86455210526316,11.492296099521804,-1.0994680258707326
2024-07,화장품,여성,40대,77.03802,여름,82.86455210526316,11.492296099521804,-0.5069946035854052
2024-08,화장품,여성,40대,75.21794,여름,82.86455210526316,11.492296099521804,-0.6653685250575241
2024-09,화장품,여성,40대,70.61703,가을,82.86455210526316,11.492296099521804,-1.0657158499225214
2024-10,화장품,여성,40대,71.12809,가을,82.86455210526316,11.492296099521804,-1.0212460594146642
2024-11,화장품,여성,40대,64.97833,가을,82.86455210526316,11.492296099521804,-1.5563662779283425
2024-12,화장품,여성,40대,70.00977,겨울,82.86455210526316,11.492296099521804,-1.118556465474123
2025-01,화장품,여성,40대,69.35689,겨울,82.86455210526316,11.492296099521804,-1.1753666968105014
2023-07,화장품,여성,50대,89.57825,여름,86.05793684210526,8.816994950942469,0.3992645087676316
2023-08,화장품,여성,50대,94.13822,여름,86.05793684210526,8.816994950942469,0.9164441176220728
2023-09,화장품,여성,50대,86.87122,가을,86.05793684210526,8.816994950942469,0.0922404019078854
2023-10,화장품,여성,50대,97.19351,가을,86.05793684210526,8.816994950942469,1.2629669428022563
2023-11,화장품,여성,50대,94.83304,가을,86.05793684210526,8.816994950942469,0.9952487448069528
2023-12,화장품,여성,50대,94.46909,겨울,86.05793684210526,8.816994950942469,0.95397050862501
2024-01,화장품,여성,50대,100.0,겨울,86.05793684210526,8.816994950942469,1.5812715370109671
2024-02,화장품,여성,50대,88.57606,겨울,86.05793684210526,8.816994950942469,0.2855987977656227
2024-03,화장품,여성,50대,93.53338,봄,86.05793684210526,8.816994950942469,0.8478447815256674
2024-04,화장품,여성,50대,85.24132,봄,86.05793684210526,8.816994950942469,-0.0926184994602919
2024-05,화장품,여성,50대,92.15834,봄,86.05793684210526,8.816994950942469,0.6918914201309195
2024-06,화장품,여성,50대,69.90909,여름,86.05793684210526,8.816994950942469,-1.8315590438643805
2024-07,화장품,여성,50대,82.16634,여름,86.05793684210526,8.816994950942469,-0.4413745118102031
2024-08,화장품,여성,50대,81.41508,여름,86.05793684210526,8.816994950942469,-0.5265804129341114
2024-09,화장품,여성,50대,77.26063,가을,86.05793684210526,8.816994950942469,-0.9977670273209006
2024-10,화장품,여성,50대,78.93893,가을,86.05793684210526,8.816994950942469,-0.8074187273232245
2024-11,화장품,여성,50대,71.63825,가을,86.05793684210526,8.816994950942469,-1.6354423386126484
2024-12,화장품,여성,50대,76.38757,겨울,86.05793684210526,8.816994950942469,-1.096787158880201
2025-01,화장품,여성,50대,80.79248,겨울,86.05793684210526,8.816994950942469,-0.5971940407590263
2023-07,화장품,여성,60대,80.81028,여름,85.63192947368421,6.510542569125413,-0.7405910371509813
2023-08,화장품,여성,60대,84.36329,여름,85.63192947368421,6.510542569125413,-0.1948592548492659
2023-09,화장품,여성,60대,78.30396,가을,85.63192947368421,6.510542569125413,-1.1255543444927665
2023-10,화장품,여성,60대,87.15223,가을,85.63192947368421,6.510542569125413,0.2335136450110058
2023-11,화장품,여성,60대,86.03496,가을,85.63192947368421,6.510542569125413,0.0619042916986762
2023-12,화장품,여성,60대,87.96023,겨울,85.63192947368421,6.510542569125413,0.3576200449647864
2024-01,화장품,여성,60대,100.0,겨울,85.63192947368421,6.510542569125413,2.206892954583033
2024-02,화장품,여성,60대,86.14384,겨울,85.63192947368421,6.510542569125413,0.0786279362865074
2024-03,화장품,여성,60대,93.66464,봄,85.63192947368421,6.510542569125413,1.2338004768464117
2024-04,화장품,여성,60대,84.71529,봄,85.63192947368421,6.510542569125413,-0.1407931004139566
2024-05,화장품,여성,60대,93.04735,봄,85.63192947368421,6.510542569125413,1.138986566416373
2024-06,화장품,여성,60대,69.97574,여름,85.63192947368421,6.510542569125413,-2.404744198729257
2024-07,화장품,여성,60대,86.53935,여름,85.63192947368421,6.510542569125413,0.139377097481706
2024-08,화장품,여성,60대,85.66995,여름,85.63192947368421,6.510542569125413,0.0058398399076742
2024-09,화장품,여성,60대,84.55933,가을,85.63192947368421,6.510542569125413,-0.1647480931575098
2024-10,화장품,여성,60대,88.09353,가을,85.63192947368421,6.510542569125413,0.3780945290165683
2024-11,화장품,여성,60대,77.39477,가을,85.63192947368421,6.510542569125413,-1.2652032278764052
2024-12,화장품,여성,60대,82.57443,겨울,85.63192947368421,6.510542569125413,-0.469622837301397
2025-01,화장품,여성,60대,90.00349,겨울,85.63192947368421,6.510542569125413,0.6714587117588019
2023-07,전자제품,남성,10대,98.02274,여름,78.26753789473685,16.16138447287394,1.2223706538521653
2023-08,전자제품,남성,10대,100.0,여름,78.26753789473685,16.16138447287394,1.3447153702543233
2023-09,전자제품,남성,10대,90.44108,가을,78.26753789473685,16.16138447287394,0.7532487161416042
2023-10,전자제품,남성,10대,97.63466,가을,78.26753789473685,16.16138447287394,1.198357859610968
2023-11,전자제품,남성,10대,96.43481,가을,78.26753789473685,16.16138447287394,1.1241160765500005
2023-12,전자제품,남성,10대,98.86973,겨울,78.26753789473685,16.16138447287394,1.2747789114133683
2024-01,전자제품,남성,10대,91.49664,겨울,78.26753789473685,16.16138447287394,0.8185624274620485
2024-02,전자제품,남성,10대,95.75517,겨울,78.26753789473685,16.16138447287394,1.0820627486843877
2024-03,전자제품,남성,10대,66.96772,봄,78.26753789473685,16.16138447287394,-0.6991862555898608
2024-04,전자제품,남성,10대,61.16797,봄,78.26753789473685,16.16138447287394,-1.058050931430881
2024-05,전자제품,남성,10대,62.70465,봄,78.26753789473685,16.16138447287394,-0.962967493339346
2024-06,전자제품,남성,10대,59.76198,여름,78.26753789473685,16.16138447287394,-1.145047809845591
2024-07,전자제품,남성,10대,71.70003,여름,78.26753789473685,16.16138447287394,-0.4063703766072811
2024-08,전자제품,남성,10대,70.05979,여름,78.26753789473685,16.16138447287394,-0.5078616815603345
2024-09,전자제품,남성,10대,73.68221,가을,78.26753789473685,16.16138447287394,-0.2837212308409028
2024-10,전자제품,남성,10대,66.14755,가을,78.26753789473685,16.16138447287394,-0.7499350018607399
2024-11,전자제품,남성,10대,59.45024,가을,78.26753789473685,16.16138447287394,-1.1643369988704075
2024-12,전자제품,남성,10대,63.89581,겨울,78.26753789473685,16.16138447287394,-0.8892634117367273
2025-01,전자제품,남성,10대,62.89044,겨울,78.26753789473685,16.16138447287394,-0.9514715722868002
2023-07,전자제품,남성,20대,97.56898,여름,79.42896,14.218035495723566,1.2758457387067337
2023-08,전자제품,남성,20대,99.48125,여름,79.42896,14.218035495723566,1.4103418159302832
2023-09,전자제품,남성,20대,91.22342,가을,79.42896,14.218035495723566,0.8295421687157473
2023-10,전자제품,남성,20대,99.50641,가을,79.42896,14.218035495723566,1.4121113993588497
2023-11,전자제품,남성,20대,100.0,가을,79.42896,14.218035495723566,1.4468271658336525
2023-12,전자제품,남성,20대,88.65689,겨울,79.42896,14.218035495723566,0.6490298890290107
2024-01,전자제품,남성,20대,88.55393,겨울,79.42896,14.218035495723566,0.6417883822799961
2024-02,전자제품,남성,20대,83.12586,겨울,79.42896,14.218035495723566,0.260014824207742
2024-03,전자제품,남성,20대,81.34727,봄,79.42896,14.218035495723566,0.1349208897795318
2024-04,전자제품,남성,20대,71.69554,봄,79.42896,14.218035495723566,-0.5439162113729447
2024-05,전자제품,남성,20대,71.82632,봄,79.42896,14.218035495723566,-0.5347180348710407
2024-06,전자제품,남성,20대,65.90542,여름,79.42896,14.218035495723566,-0.9511539061825768
2024-07,전자제품,남성,20대,80.33495,여름,79.42896,14.218035495723566,0.0637211800654529
2024-08,전자제품,남성,20대,72.74663,여름,79.42896,14.218035495723566,-0.4699896833152433
2024-09,전자제품,남성,20대,69.71284,가을,79.42896,14.218035495723566,-0.6833658561987958
2024-10,전자제품,남성,20대,69.22489,가을,79.42896,14.218035495723566,-0.7176849433994685
2024-11,전자제품,남성,20대,61.41057,가을,79.42896,14.218035495723566,-1.2672911110272225
2024-12,전자제품,남성,20대,59.84217,겨울,79.42896,14.218035495723566,-1.3776017091736212
2025-01,전자제품,남성,20대,56.9869,겨울,79.42896,14.218035495723566,-1.578421998366091
2023-07,전자제품,남성,30대,94.35663,여름,78.42764105263159,11.424818872185863,1.3942443311856882
2023-08,전자제품,남성,30대,94.60675,여름,78.42764105263159,11.424818872185863,1.4161370196211205
2023-09,전자제품,남성,30대,83.3679,가을,78.42764105263159,11.424818872185863,0.4324146406728302
2023-10,전자제품,남성,30대,93.41766,가을,78.42764105263159,11.424818872185863,1.3120574702380758
2023-11,전자제품,남성,30대,100.0,가을,78.42764105263159,11.424818872185863,1.8882013963378537
2023-12,전자제품,남성,30대,84.31794,겨울,78.42764105263159,11.424818872185863,0.51557044477165
2024-01,전자제품,남성,30대,85.18425,겨울,78.42764105263159,11.424818872185863,0.5913974674747474
2024-02,전자제품,남성,30대,77.40961,겨울,78.42764105263159,11.424818872185863,-0.0891069752633031
2024-03,전자제품,남성,30대,78.59582,봄,78.42764105263159,11.424818872185863,0.0147204913486948
2024-04,전자제품,남성,30대,73.24058,봄,78.42764105263159,11.424818872185863,-0.4540169179626715
2024-05,전자제품,남성,30대,75.48246,봄,78.42764105263159,11.424818872185863,-0.2577879864512979
2024-06,전자제품,남성,30대,67.19127,여름,78.42764105263159,11.424818872185863,-0.9835053998087387
2024-07,전자제품,남성,30대,81.76386,여름,78.42764105263159,11.424818872185863,0.2920150406489641
2024-08,전자제품,남성,30대,71.70078,여름,78.42764105263159,11.424818872185863,-0.5887936717323701
2024-09,전자제품,남성,30대,67.1166,가을,78.42764105263159,11.424818872185863,-0.9900411708205474
2024-10,전자제품,남성,30대,70.15446,가을,78.42764105263159,11.424818872185863,-0.7241411128865197
2024-11,전자제품,남성,30대,65.8386,가을,78.42764105263159,11.424818872185863,-1.1019029004722396
2024-12,전자제품,남성,30대,63.75479,겨울,78.42764105263159,11.424818872185863,-1.2842961640602613
2025-01,전자제품,남성,30대,62.62522,겨울,78.42764105263159,11.424818872185863,-1.3831660028416863
2023-07,전자제품,남성,40대,93.78429,여름,81.18019578947369,9.551472525003865,1.3195969707844828
2023-08,전자제품,남성,40대,93.86377,여름,81.18019578947369,9.551472525003865,1.327918200813878
2023-09,전자제품,남성,40대,80.84407,가을,81.18019578947369,9.551472525003865,-0.0351909916082334
2023-10,전자제품,남성,40대,90.36648,가을,81.18019578947369,9.551472525003865,0.9617662812177324
2023-11,전자제품,남성,40대,100.0,가을,81.18019578947369,9.551472525003865,1.9703563153492607
2023-12,전자제품,남성,40대,87.02664,겨울,81.18019578947369,9.551472525003865,0.6120987308733268
2024-01,전자제품,남성,40대,89.99795,겨울,81.18019578947369,9.551472525003865,0.92318270166649
2024-02,전자제품,남성,40대,82.14659,겨울,81.18019578947369,9.551472525003865,0.1011775103782677
2024-03,전자제품,남성,40대,82.29332,봄,81.18019578947369,9.551472525003865,0.1165395395958444
2024-04,전자제품,남성,40대,75.18613,봄,81.18019578947369,9.551472525003865,-0.627554104750069
2024-05,전자제품,남성,40대,79.16618,봄,81.18019578947369,9.551472525003865,-0.2108591930931481
2024-06,전자제품,남성,40대,68.15497,여름,81.18019578947369,9.551472525003865,-1.363687719917135
2024-07,전자제품,남성,40대,86.40467,여름,81.18019578947369,9.551472525003865,0.5469810227532635
2024-08,전자제품,남성,40대,76.62286,여름,81.18019578947369,9.551472525003865,-0.4771343661978277
2024-09,전자제품,남성,40대,72.18786,가을,81.18019578947369,9.551472525003865,-0.9414606769724282
2024-10,전자제품,남성,40대,75.27092,가을,81.18019578947369,9.551472525003865,-0.6186769394985295
2024-11,전자제품,남성,40대,69.96059,가을,81.18019578947369,9.551472525003865,-1.1746467112901162
2024-12,전자제품,남성,40대,68.9363,겨울,81.18019578947369,9.551472525003865,-1.2818856733788
2025-01,전자제품,남성,40대,70.21013,겨울,81.18019578947369,9.551472525003865,-1.1485208967262608
2023-07,전자제품,남성,50대,90.2537,여름,86.04187,7.061005881060983,0.5964915014866302
2023-08,전자제품,남성,50대,89.3092,여름,86.04187,7.061005881060983,0.4627286897980963
2023-09,전자제품,남성,50대,75.82483,가을,86.04187,7.061005881060983,-1.4469666464099855
2023-10,전자제품,남성,50대,86.52013,가을,86.04187,7.061005881060983,0.0677325593627927
2023-11,전자제품,남성,50대,100.0,가을,86.04187,7.061005881060983,1.976790592603593
2023-12,전자제품,남성,50대,87.12014,겨울,86.04187,7.061005881060983,0.1527077045626229
2024-01,전자제품,남성,50대,93.57025,겨울,86.04187,7.061005881060983,1.0661908695179827
2024-02,전자제품,남성,50대,85.67859,겨울,86.04187,7.061005881060983,-0.051448760434316
2024-03,전자제품,남성,50대,85.45722,봄,86.04187,7.061005881060983,-0.08279981773817
2024-04,전자제품,남성,50대,79.36945,봄,86.04187,7.061005881060983,-0.944967347767937
2024-05,전자제품,남성,50대,87.41169,봄,86.04187,7.061005881060983,0.193997855698452
2024-06,전자제품,남성,50대,73.95913,여름,86.04187,7.061005881060983,-1.7111924566453491
2024-07,전자제품,남성,50대,99.53147,여름,86.04187,7.061005881060983,1.9104360238789453
2024-08,전자제품,남성,50대,88.52328,여름,86.04187,7.061005881060983,0.351424434676599
2024-09,전자제품,남성,50대,82.61889,가을,86.04187,7.061005881060983,-0.4847722913219943
2024-10,전자제품,남성,50대,86.61083,가을,86.04187,7.061005881060983,0.0805777547255792
2024-11,전자제품,남성,50대,78.43428,가을,86.04187,7.061005881060983,-1.0774088179709729
2024-12,전자제품,남성,50대,78.24852,겨울,86.04187,7.061005881060983,-1.1037166844603985
2025-01,전자제품,남성,50대,86.35393,겨울,86.04187,7.061005881060983,0.0441948364378238
2023-07,전자제품,남성,60대,81.65764,여름,81.47331894736843,8.68693858554829,0.0212181830015712
2023-08,전자제품,남성,60대,79.07513,여름,81.47331894736843,8.68693858554829,-0.2760683667498334
2023-09,전자제품,남성,60대,66.15281,가을,81.47331894736843,8.68693858554829,-1.763625792503683
2023-10,전자제품,남성,60대,76.44831,가을,81.47331894736843,8.68693858554829,-0.5784556777836664
2023-11,전자제품,남성,60대,90.7713,가을,81.47331894736843,8.68693858554829,1.0703403691721525
2023-12,전자제품,남성,60대,78.01662,겨울,81.47331894736843,8.68693858554829,-0.3979191188388317
2024-01,전자제품,남성,60대,84.99826,겨울,81.47331894736843,8.68693858554829,0.4057748328617996
2024-02,전자제품,남성,60대,75.41128,겨울,81.47331894736843,8.68693858554829,-0.6978337520945885
2024-03,전자제품,남성,60대,75.41351,봄,81.47331894736843,8.68693858554829,-0.6975770448578519
2024-04,전자제품,남성,60대,72.94747,봄,81.47331894736843,8.68693858554829,-0.981456109469008
2024-05,전자제품,남성,60대,82.10897,봄,81.47331894736843,8.68693858554829,0.0731731951793754
2024-06,전자제품,남성,60대,67.34625,여름,81.47331894736843,8.68693858554829,-1.6262425258618052
2024-07,전자제품,남성,60대,100.0,여름,81.47331894736843,8.68693858554829,2.132705425528484
2024-08,전자제품,남성,60대,90.2877,여름,81.47331894736843,8.68693858554829,1.0146705845595938
2024-09,전자제품,남성,60대,84.91478,가을,81.47331894736843,8.68693858554829,0.3961650032103172
2024-10,전자제품,남성,60대,87.54908,가을,81.47331894736843,8.68693858554829,0.6994133770830723
2024-11,전자제품,남성,60대,78.30631,가을,81.47331894736843,8.68693858554829,-0.3645713522871117
2024-12,전자제품,남성,60대,82.68776,겨울,81.47331894736843,8.68693858554829,0.1398008102246666
2025-01,전자제품,남성,60대,93.89988,겨울,81.47331894736843,8.68693858554829,1.4304879596253353
2023-07,전자제품,여성,10대,91.22391,여름,76.42336789473684,14.2520919266914,1.0384820825877934
2023-08,전자제품,여성,10대,99.70932,여름,76.42336789473684,14.2520919266914,1.633862048114712
2023-09,전자제품,여성,10대,83.35482,가을,76.42336789473684,14.2520919266914,0.4863462950503356
2023-10,전자제품,여성,10대,87.90253,가을,76.42336789473684,14.2520919266914,0.805436995797432
2023-11,전자제품,여성,10대,100.0,가을,76.42336789473684,14.2520919266914,1.6542576504933078
2023-12,전자제품,여성,10대,92.60431,겨울,76.42336789473684,14.2520919266914,1.1353380393905117
2024-01,전자제품,여성,10대,88.0044,겨울,76.42336789473684,14.2520919266914,0.8125847184281865
2024-02,전자제품,여성,10대,92.3531,겨울,76.42336789473684,14.2520919266914,1.1177118550175684
2024-03,전자제품,여성,10대,67.21984,봄,76.42336789473684,14.2520919266914,-0.645766806871377
